endTime,artistName,trackName,msPlayed
2025-03-23 11:57,Brainy,Brain Waves,19491
2025-03-24 07:34,Gigi Perez,Sailor Song,44860
2025-03-24 07:39,Gigi Perez,Sailor Song,211978
2025-03-24 07:39,Brainy,Brain Waves,6124
2025-03-24 07:41,Sam Hunt,Body Like A Back Road,162546
2025-03-24 07:44,Marshmello,One Thing Right,181823
2025-03-24 07:48,Kendrick Lamar,peekaboo (feat. azchike),142906
2025-03-24 07:50,Tinashe,No Broke Boys,132773
2025-03-24 07:54,Sabrina Carpenter,Juno,223192
2025-03-24 07:58,Lady Gaga,Die With A Smile,251667
2025-03-24 08:01,Gracie Abrams,"I Love You, I'm Sorry",157146
2025-03-24 08:05,Katy Perry,Last Friday Night (T.G.I.F.),230733
2025-03-24 08:08,Kendrick Lamar,Rich Spirit,202285
2025-03-24 08:10,Gunna,one of wun,144000
2025-03-24 08:13,Tyla,PUSH 2 START,156825
2025-03-24 08:16,Mina Okabe,Every Second,182076
2025-03-24 08:19,OneRepublic,Sunshine,163854
2025-03-24 14:31,Kardinal Offishall,Dangerous,243861
2025-03-24 14:31,Max Richter,On the Nature of Daylight,704
2025-03-24 14:36,Ludovico Einaudi,Experience,22485
2025-03-24 14:39,Yiruma,River Flows In You,21802
2025-03-24 14:40,David Guetta,Sexy Bitch (feat. Akon),11520
2025-03-27 11:50,David Guetta,Sexy Bitch (feat. Akon),195853
2025-03-27 11:56,David Guetta,I'm Good (Blue),93622
2025-03-27 11:56,David Guetta,I'm Good (Blue),1369
2025-03-27 11:56,David Guetta,Sexy Bitch (feat. Akon),5410
2025-03-27 11:56,Kardinal Offishall,Dangerous,5712
2025-03-27 11:56,Clean Bandit,Rather Be (feat. Jess Glynne),1602
2025-03-27 11:56,Clean Bandit,Rather Be (feat. Jess Glynne),1369
2025-03-27 12:01,Kid Cudi,Willing To Trust (with Ty Dolla $ign),1631
2025-03-27 12:01,Kid Cudi,Pursuit Of Happiness (Nightmare),295293
2025-03-27 12:06,Kendrick Lamar,Money Trees,307896
2025-03-27 12:08,Kendrick Lamar,Money Trees,79016
2025-03-27 17:15,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-27 17:22,Gigi Perez,Sailor Song,211978
2025-03-27 17:22,Brainy,Brain Waves,16008
2025-03-27 17:25,Sam Hunt,Body Like A Back Road,162546
2025-03-27 17:28,Marshmello,One Thing Right,160337
2025-03-27 17:30,Gracie Abrams,"I Love You, I'm Sorry",157146
2025-03-27 17:34,Katy Perry,Last Friday Night (T.G.I.F.),230733
2025-03-27 17:37,Kendrick Lamar,Rich Spirit,202285
2025-03-27 17:40,Gunna,one of wun,144000
2025-03-27 17:42,Tyla,PUSH 2 START,156825
2025-03-27 17:45,Mina Okabe,Every Second,182076
2025-03-27 17:48,OneRepublic,Sunshine,163854
2025-03-27 17:51,Billie Eilish,BIRDS OF A FEATHER,1021
2025-03-27 17:51,David Guetta,I Don't Wanna Wait,1137
2025-03-27 17:51,Kardinal Offishall,Dangerous,139817
2025-03-27 17:54,Kendrick Lamar,tv off (feat. lefty gunplay),220690
2025-03-27 17:55,Doechii,NISSAN ALTIMA,33834
2025-03-27 17:55,Lee Hyori,10 Minutes,1300
2025-03-27 17:58,Kehlani,After Hours,202414
2025-03-27 17:59,The Weeknd,The Hills,9891
2025-03-27 17:59,Lee Hyori,10 Minutes,16653
2025-03-27 18:02,Chappell Roan,After Midnight,7753
2025-03-27 18:02,Kendrick Lamar,luther (with sza),177598
2025-03-27 18:05,Chappell Roan,Red Wine Supernova,192720
2025-03-27 19:42,Chappell Roan,Femininomenon,7399
2025-03-28 00:19,Sabrina Carpenter,Juno,998
2025-03-28 00:19,Natasha Bedingfield,Unwritten,259333
2025-03-28 00:21,Tinashe,No Broke Boys,132773
2025-03-28 00:25,Lady Gaga,Die With A Smile,3663
2025-03-28 00:25,Sabrina Carpenter,Juno,223192
2025-03-28 00:30,Gracie Abrams,"I Love You, I'm Sorry",310095
2025-03-28 00:31,Katy Perry,Last Friday Night (T.G.I.F.),49127
2025-03-28 00:35,Kendrick Lamar,Rich Spirit,202285
2025-03-28 00:37,Gunna,one of wun,144000
2025-03-28 00:40,Tyla,PUSH 2 START,156825
2025-03-28 00:42,Mina Okabe,Every Second,125229
2025-03-28 00:42,Rex Orange County,Loving Is Easy,6478
2025-03-28 00:45,Kid Cudi,Pursuit Of Happiness (Nightmare),177911
2025-03-28 00:48,Kendrick Lamar,tv off (feat. lefty gunplay),174823
2025-03-28 00:51,Chappell Roan,Red Wine Supernova,192720
2025-03-28 03:35,Chappell Roan,Femininomenon,136572
2025-03-28 03:35,Don Omar,Danza Kuduro,11285
2025-03-29 19:17,Avicii,Levels - Radio Edit,725
2025-03-29 19:17,Kesha,Die Young,7658
2025-03-31 16:51,Drake,NOKIA,59306
2025-03-31 16:51,Drake,NOKIA,5354
2025-03-31 16:51,Don Omar,Danza Kuduro,3434
2025-03-31 16:55,Drake,NOKIA,241023
2025-03-31 16:58,Kendrick Lamar,squabble up,157992
2025-03-31 17:02,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-03-31 17:06,Gigi Perez,Sailor Song,211978
2025-03-31 17:10,Marshmello,One Thing Right,181823
2025-03-31 21:01,Drake,NOKIA,30
2025-03-31 21:01,Kendrick Lamar,peekaboo (feat. azchike),125269
2025-03-31 21:05,Drake,NOKIA,241023
2025-03-31 21:09,Tinashe,No Broke Boys,132773
2025-03-31 21:13,Sabrina Carpenter,Juno,223192
2025-03-31 21:16,Katy Perry,Last Friday Night (T.G.I.F.),5534
2025-03-31 21:16,Gracie Abrams,"I Love You, I'm Sorry",157146
2025-03-31 21:20,Kendrick Lamar,Rich Spirit,202285
2025-03-31 21:23,Gunna,one of wun,144000
2025-03-31 22:48,Tyla,PUSH 2 START,156825
2025-03-31 22:51,Mina Okabe,Every Second,182076
2025-04-02 16:57,Kendrick Lamar,tv off (feat. lefty gunplay),15821
2025-04-02 17:01,Drake,NOKIA,241023
2025-04-02 17:05,Kehlani,After Hours,202414
2025-04-02 17:08,Kendrick Lamar,luther (with sza),177598
2025-04-02 17:11,Chappell Roan,Red Wine Supernova,192720
2025-04-02 17:14,Chappell Roan,Femininomenon,219710
2025-04-02 17:17,Mac Miller,Knock Knock,14092
2025-04-02 17:17,Gracie Abrams,That’s So True,166300
2025-04-02 17:21,Mac Miller,The Spins,195873
2025-04-02 17:25,Lorde,Team,110056
2025-04-02 17:28,Kesha,Die Young,211920
2025-04-02 17:31,Shaboozey,A Bar Song (Tipsy),171291
2025-04-02 17:35,Kesha,Die Young,211920
2025-04-03 18:03,Kesha,Die Young,82830
2025-04-04 16:05,Drake,NOKIA,241023
2025-04-04 16:08,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-04-04 16:11,Kendrick Lamar,squabble up,157992
2025-04-04 16:15,Gigi Perez,Sailor Song,211978
2025-04-04 16:19,Marshmello,One Thing Right,181823
2025-04-04 16:21,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-04-04 16:24,Tinashe,No Broke Boys,132773
2025-04-04 16:27,Sabrina Carpenter,Juno,223192
2025-04-04 16:31,Katy Perry,Last Friday Night (T.G.I.F.),230733
2025-04-04 16:35,Kendrick Lamar,Rich Spirit,202285
2025-04-05 22:16,Gunna,one of wun,993
2025-04-05 22:19,Gunna,one of wun,143000
2025-04-05 22:22,Kehlani,After Hours,202414
2025-04-05 22:25,Chappell Roan,Red Wine Supernova,192720
2025-04-05 22:29,Chappell Roan,Femininomenon,219710
2025-04-05 22:32,Mac Miller,The Spins,195873
2025-04-05 22:42,Tate McRae,Sports car,165045
2025-04-05 22:46,Drake,NOKIA,241023
2025-04-05 22:50,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506
2025-04-05 22:54,Gigi Perez,Sailor Song,211978
2025-04-05 22:57,Marshmello,One Thing Right,181823
2025-04-05 23:00,Sabrina Carpenter,Juno,223192
2025-04-05 23:03,Tinashe,No Broke Boys,132773
2025-04-05 23:05,Tyla,PUSH 2 START,156825
2025-04-05 23:09,Avicii,Levels - Radio Edit,201920
